,img,img_path,img_annotation,img_pretrain,ann_file,pretrain_file
156,Subset3_Train_3_Olympus,/data/acharl15/gleason_grading/Subset3_Train_3_Olympus.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_3_Olympus/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_3_Olympus/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
157,Subset3_Train_6_KFBio,/data/acharl15/gleason_grading/Subset3_Train_6_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_6_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_6_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
158,Subset3_Train_8_Philips,/data/acharl15/gleason_grading/Subset3_Train_8_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_8_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_8_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
159,Subset1_Train_66,/data/acharl15/gleason_grading/Subset1_Train_66.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_66/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_66/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment1_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment1_class.npy', 'augment3_class.npy']"
160,Subset3_Train_16_Zeiss,/data/acharl15/gleason_grading/Subset3_Train_16_Zeiss.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_16_Zeiss/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_16_Zeiss/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
161,Subset3_Train_14_Akoya,/data/acharl15/gleason_grading/Subset3_Train_14_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_14_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_14_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
162,Subset3_Train_17_KFBio,/data/acharl15/gleason_grading/Subset3_Train_17_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_17_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_17_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
163,Subset1_Train_65,/data/acharl15/gleason_grading/Subset1_Train_65.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_65/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_65/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment1_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment1_class.npy', 'augment3_class.npy']"
164,Subset3_Train_21_Philips,/data/acharl15/gleason_grading/Subset3_Train_21_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_21_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_21_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
165,Subset3_Train_7_Leica,/data/acharl15/gleason_grading/Subset3_Train_7_Leica.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_7_Leica/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_7_Leica/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
166,Subset1_Train_62,/data/acharl15/gleason_grading/Subset1_Train_62.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_62/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_62/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment1_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment1_class.npy', 'augment3_class.npy']"
167,Subset3_Train_22_KFBio,/data/acharl15/gleason_grading/Subset3_Train_22_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_22_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_22_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
168,Subset3_Train_24_Olympus,/data/acharl15/gleason_grading/Subset3_Train_24_Olympus.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_24_Olympus/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_24_Olympus/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
169,Subset3_Train_1_KFBio,/data/acharl15/gleason_grading/Subset3_Train_1_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_1_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_1_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
170,Subset2_Train_21,/data/acharl15/gleason_grading/Subset2_Train_21.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_21/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_21/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
171,Subset2_Train_26,/data/acharl15/gleason_grading/Subset2_Train_26.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_26/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_26/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
172,Subset3_Train_8_Akoya,/data/acharl15/gleason_grading/Subset3_Train_8_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_8_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_8_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
173,Subset1_Train_71,/data/acharl15/gleason_grading/Subset1_Train_71.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_71/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_71/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment1_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment1_class.npy', 'augment3_class.npy']"
174,Subset2_Train_35,/data/acharl15/gleason_grading/Subset2_Train_35.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_35/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_35/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
175,Subset3_Train_2_Akoya,/data/acharl15/gleason_grading/Subset3_Train_2_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_2_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_2_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
176,Subset3_Train_21_Leica,/data/acharl15/gleason_grading/Subset3_Train_21_Leica.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_21_Leica/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_21_Leica/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
177,Subset3_Train_14_Leica,/data/acharl15/gleason_grading/Subset3_Train_14_Leica.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_14_Leica/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_14_Leica/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
178,Subset1_Train_86,/data/acharl15/gleason_grading/Subset1_Train_86.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_86/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_86/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment1_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment1_class.npy', 'augment3_class.npy']"
179,Subset3_Train_6_Philips,/data/acharl15/gleason_grading/Subset3_Train_6_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_6_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_6_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
180,Subset1_Train_27,/data/acharl15/gleason_grading/Subset1_Train_27.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_27/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_27/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment1_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment1_class.npy', 'augment3_class.npy']"
181,Subset1_Train_48,/data/acharl15/gleason_grading/Subset1_Train_48.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_48/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_48/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment1_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment1_class.npy', 'augment3_class.npy']"
182,Subset3_Train_18_KFBio,/data/acharl15/gleason_grading/Subset3_Train_18_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_18_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_18_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
183,Subset1_Train_26,/data/acharl15/gleason_grading/Subset1_Train_26.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_26/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_26/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment1_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment1_class.npy', 'augment3_class.npy']"
184,Subset3_Train_10_Leica,/data/acharl15/gleason_grading/Subset3_Train_10_Leica.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_10_Leica/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_10_Leica/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
185,Subset3_Train_8_Olympus,/data/acharl15/gleason_grading/Subset3_Train_8_Olympus.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_8_Olympus/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_8_Olympus/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
186,Subset3_Train_1_Zeiss,/data/acharl15/gleason_grading/Subset3_Train_1_Zeiss.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_1_Zeiss/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_1_Zeiss/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
187,Subset1_Train_4,/data/acharl15/gleason_grading/Subset1_Train_4.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_4/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_4/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment1_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment1_class.npy', 'augment3_class.npy']"
188,Subset2_Train_25,/data/acharl15/gleason_grading/Subset2_Train_25.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_25/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_25/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
189,Subset3_Train_10_KFBio,/data/acharl15/gleason_grading/Subset3_Train_10_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_10_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_10_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
190,Subset2_Train_12,/data/acharl15/gleason_grading/Subset2_Train_12.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_12/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_12/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
191,Subset1_Train_69,/data/acharl15/gleason_grading/Subset1_Train_69.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_69/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_69/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
192,Subset3_Train_4_KFBio,/data/acharl15/gleason_grading/Subset3_Train_4_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_4_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_4_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
193,Subset1_Train_95,/data/acharl15/gleason_grading/Subset1_Train_95.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_95/,,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']",
194,Subset3_Train_14_Zeiss,/data/acharl15/gleason_grading/Subset3_Train_14_Zeiss.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_14_Zeiss/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_14_Zeiss/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
195,Subset3_Train_7_KFBio,/data/acharl15/gleason_grading/Subset3_Train_7_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_7_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_7_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
196,Subset2_Train_9,/data/acharl15/gleason_grading/Subset2_Train_9.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_9/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_9/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
197,Subset1_Train_67,/data/acharl15/gleason_grading/Subset1_Train_67.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_67/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_67/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
198,Subset1_Train_53,/data/acharl15/gleason_grading/Subset1_Train_53.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_53/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_53/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
199,Subset1_Train_91,/data/acharl15/gleason_grading/Subset1_Train_91.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_91/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_91/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
200,Subset1_Train_76,/data/acharl15/gleason_grading/Subset1_Train_76.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_76/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_76/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
201,Subset2_Train_20,/data/acharl15/gleason_grading/Subset2_Train_20.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_20/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_20/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
202,Subset1_Train_45,/data/acharl15/gleason_grading/Subset1_Train_45.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_45/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_45/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
203,Subset1_Train_57,/data/acharl15/gleason_grading/Subset1_Train_57.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_57/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_57/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
204,Subset3_Train_19_KFBio,/data/acharl15/gleason_grading/Subset3_Train_19_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_19_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_19_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
205,Subset2_Train_29,/data/acharl15/gleason_grading/Subset2_Train_29.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_29/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_29/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
206,Subset2_Train_17,/data/acharl15/gleason_grading/Subset2_Train_17.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_17/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_17/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
